"Time,""Car.Road.Route.DevAng"",""RPSensor.RP00.Path.DevDist"",""RPSensor.RP00.Route.CurveXY"",""Vhcl.Steer.Ang"""
"s,""deg"",""m"",""1/m"",""deg"""
2.431,4.904425164,-0.1281180382,-0.1292106062,-17.19832976
2.441,5.101399714,-0.1288465559,-0.1274652779,-18.01010801
2.451,5.279135329,-0.1297395676,-0.1257293969,-18.73647645
2.461,5.440203574,-0.1307701617,-0.1240036711,-19.38926326
2.471,5.586206129,-0.1319215298,-0.1222887859,-19.97589628
2.481,5.718141055,-0.1331785768,-0.1205853596,-20.43044196
2.491,5.836944942,-0.1345205605,-0.1188939661,-20.83248569
2.501,5.943647441,-0.1359247565,-0.1172151491,-21.1895697
2.511,6.039213317,-0.1373741031,-0.1155494079,-21.50554963
2.521,6.12446091,-0.1388582587,-0.1138971671,-21.78363396
2.531,6.200059581,-0.140371263,-0.1122588068,-22.02639255
2.541,6.266577087,-0.1419090927,-0.1106346473,-22.23597008
2.551,6.324517584,-0.1434684545,-0.1090249643,-22.41425168
2.561,6.374351926,-0.1450465024,-0.1074299961,-22.56299443
2.571,6.416536456,-0.1466407627,-0.1058499143,-22.68387853
2.581,6.451105326,-0.1482489705,-0.1038114056,-22.77760068
2.591,6.476131566,-0.1498702615,-0.1013202742,-22.83738875
2.601,6.491620301,-0.1515041292,-0.09882047027,-22.8626724
2.611,6.497987318,-0.1531485021,-0.09631346166,-22.8549577
2.621,6.495678714,-0.1548001915,-0.0938006267,-22.81590097
2.631,6.485146562,-0.1564556807,-0.09128325433,-22.74719097
2.641,6.46682586,-0.1581115127,-0.08876253664,-22.65046183
2.651,6.441125992,-0.1597644687,-0.08623957634,-22.52725375
2.661,6.408429875,-0.1614115983,-0.08371537924,-22.37900791
2.671,6.369097376,-0.1630501002,-0.08119084686,-22.20707496
2.681,6.32347043,-0.1646774113,-0.07866682112,-22.01273729
2.691,6.271875607,-0.1662911475,-0.07614402473,-21.79721579
2.701,6.214625813,-0.1678891331,-0.07362312078,-21.56168183
2.711,6.152020724,-0.1694693267,-0.07110466808,-21.30725045
2.721,6.084346354,-0.1710298508,-0.06858916581,-21.03499056
2.731,6.011875911,-0.1725689769,-0.06607702374,-20.74591817
2.741,5.934869794,-0.1740850657,-0.06356859207,-20.44100314
2.751,5.8535756,-0.1755765826,-0.06106413901,-20.12116757
2.761,5.768234091,-0.1770420074,-0.05856387317,-19.75241077
2.771,5.67918507,-0.1784767359,-0.05606793612,-19.34887977
2.781,5.586936532,-0.1798716784,-0.05357643589,-18.93273853
2.791,5.491963603,-0.1812190562,-0.05108940229,-18.50620003
